,timestamp,BVN,GOLD,NEM,KGC,HMY,CDE,GFI
381,2005-06-17,23.02,24.73,39.99,5.92,8.2,3.75,10.99
382,2005-06-20,23.12,24.32,39.34,5.79,8.07,3.56,10.7
383,2005-06-21,23.08,24.39,39.52,5.83,8.29,3.6,10.67
384,2005-06-22,23.02,24.48,39.49,5.74,8.2,3.53,10.57
385,2005-06-23,22.98,24.75,39.51,5.87,8.3,3.5,10.71
386,2005-06-24,23.11,24.92,39.71,5.93,8.39,3.51,10.97
387,2005-06-27,23.55,24.6,39.08,5.85,8.15,3.46,10.83
388,2005-06-28,23.1,24.7,38.62,5.78,8.21,3.42,10.65
389,2005-06-29,23.17,25.8,39.73,6.06,8.57,3.67,11.3
390,2005-06-30,22.99,25.03,39.03,6.1,8.56,3.63,11.35
391,2005-07-01,23.06,25.28,38.93,6.1,8.61,3.59,11.41
392,2005-07-04,,,,,,,
393,2005-07-05,22.4,24.18,38.02,5.82,8.51,3.45,11.2
394,2005-07-06,22.77,24.39,38.25,5.93,8.43,3.44,11.29
395,2005-07-07,22.88,24.59,38.11,6.14,8.61,3.5,11.32
396,2005-07-08,22.73,24.56,38.05,6.13,8.52,3.52,11.32
397,2005-07-11,23.35,24.91,38.66,6.34,8.88,3.73,11.65
398,2005-07-12,23.08,24.7,38.46,6.33,8.82,3.7,11.61
399,2005-07-13,22.57,24.53,38.04,6.39,8.7,3.65,11.53
400,2005-07-14,22.2,24.03,37.37,6.12,8.4,3.41,11.15
401,2005-07-15,22.06,23.75,36.86,6.1,8.22,3.41,10.91
402,2005-07-18,22.01,23.55,36.88,5.93,8.19,3.36,10.98
403,2005-07-19,22.08,23.81,37.19,5.93,8.15,3.38,10.89
404,2005-07-20,22.16,24.1,37.42,6.08,8.19,3.46,10.97
405,2005-07-21,22.59,24.65,38.34,6.28,8.42,3.54,11.0
406,2005-07-22,23.5,24.7,38.43,6.11,8.43,3.53,10.95
407,2005-07-25,23.37,24.67,37.94,6.04,8.13,3.45,10.74
408,2005-07-26,22.75,24.36,37.4,5.87,8.16,3.42,10.69
409,2005-07-27,23.18,24.4,37.87,5.78,8.32,3.49,10.73
410,2005-07-28,23.21,24.36,37.95,5.7,8.27,3.52,10.73
411,2005-07-29,23.53,24.5,37.55,5.56,8.2,3.55,10.79
412,2005-08-01,23.49,24.6,37.59,5.68,8.11,3.56,10.72
413,2005-08-02,23.71,25.2,38.14,5.79,8.01,3.53,10.81
414,2005-08-03,24.59,25.98,40.17,6.08,8.25,3.81,11.15
415,2005-08-04,25.0,26.16,39.58,6.18,8.32,3.81,11.23
416,2005-08-05,24.79,26.11,39.19,6.15,8.38,3.71,11.09
417,2005-08-08,24.96,26.19,38.96,5.99,8.15,3.63,10.93
418,2005-08-09,24.72,26.14,39.25,5.98,8.14,3.73,10.8
419,2005-08-10,24.25,26.47,39.85,6.25,8.17,3.98,10.9
420,2005-08-11,24.3,27.4,41.35,6.61,8.62,4.19,11.4
421,2005-08-12,24.86,27.51,41.47,6.65,8.79,4.05,11.68
422,2005-08-15,24.78,27.08,41.06,6.52,8.79,4.04,11.64
423,2005-08-16,24.65,26.82,40.85,6.77,8.88,3.99,11.67
424,2005-08-17,24.57,26.31,39.93,6.5,8.52,3.91,11.26
425,2005-08-18,24.23,26.29,40.13,6.54,8.55,3.92,11.09
426,2005-08-19,24.58,26.25,40.32,6.5,8.56,3.94,11.16
427,2005-08-22,25.0,26.28,40.17,6.55,8.44,3.88,11.08
428,2005-08-23,24.51,26.22,40.0,6.44,8.16,3.6,11.14
429,2005-08-24,24.21,25.55,39.05,6.29,7.78,3.48,10.95
430,2005-08-25,24.07,26.05,39.23,6.37,7.59,3.53,10.95
431,2005-08-26,24.18,25.94,39.18,6.36,7.47,3.54,10.89
432,2005-08-29,24.53,26.14,39.29,6.29,7.41,3.5,11.05
433,2005-08-30,24.05,25.68,38.87,6.11,7.22,3.4,10.89
434,2005-08-31,24.81,26.22,39.58,6.32,7.57,3.65,11.46
435,2005-09-01,25.96,27.31,40.93,6.82,7.78,3.81,11.59
436,2005-09-02,25.93,27.36,40.71,6.7,7.86,3.72,11.64
437,2005-09-05,,,,,,,
438,2005-09-06,26.57,27.2,40.41,6.66,8.01,3.76,11.59
439,2005-09-07,26.3,27.21,40.47,6.61,8.0,3.74,11.59
440,2005-09-08,27.15,27.69,41.0,6.83,8.04,3.8,11.65
441,2005-09-09,29.18,27.86,42.44,7.16,8.4,3.92,11.81
442,2005-09-12,28.07,27.82,42.32,7.03,8.43,3.95,11.86
443,2005-09-13,27.18,27.09,41.74,6.86,8.37,3.7,11.58
444,2005-09-14,28.91,27.59,43.94,7.49,8.8,3.72,12.4
445,2005-09-15,30.25,28.07,44.99,7.59,9.21,3.79,12.7
446,2005-09-16,30.6,29.0,46.21,7.76,10.05,4.14,13.46
447,2005-09-19,29.72,28.82,46.11,7.45,9.81,4.19,13.76
448,2005-09-20,29.69,28.35,44.81,7.3,9.9,4.06,13.52
449,2005-09-21,29.74,29.05,46.23,7.53,10.46,4.26,14.11
450,2005-09-22,28.9,28.73,46.2,7.35,10.4,4.13,13.71
451,2005-09-23,29.7,28.68,45.63,7.26,9.98,4.08,13.39
452,2005-09-26,30.31,28.86,46.68,7.41,10.26,4.28,14.01
453,2005-09-27,29.31,28.4,46.33,7.33,10.18,4.13,13.61
454,2005-09-28,29.8,28.85,47.54,7.66,10.49,4.24,13.98
455,2005-09-29,30.11,29.3,48.05,7.82,11.05,4.32,14.66
456,2005-09-30,31.05,29.05,47.17,7.68,10.94,4.23,14.53
457,2005-10-03,31.23,28.98,47.01,7.47,10.9,4.26,14.5
458,2005-10-04,30.02,28.34,46.2,7.29,10.5,4.08,14.27
459,2005-10-05,29.3,27.66,45.04,7.1,10.18,3.88,13.8
460,2005-10-06,29.58,27.9,46.91,7.35,10.79,3.99,14.5
461,2005-10-07,30.64,28.6,47.52,7.6,11.18,4.19,14.78
462,2005-10-10,30.05,28.48,47.3,7.52,11.26,4.23,14.81
463,2005-10-11,30.9,28.34,47.07,7.48,10.97,4.13,14.49
464,2005-10-12,31.2,27.65,46.03,7.31,10.81,4.05,14.1
465,2005-10-13,30.28,27.27,45.55,7.25,10.67,4.0,13.68
466,2005-10-14,29.57,26.88,44.98,7.19,10.64,4.09,13.62
467,2005-10-17,30.91,27.17,45.82,7.27,10.95,4.07,14.22
468,2005-10-18,29.46,26.48,44.84,7.06,10.67,3.92,13.96
469,2005-10-19,28.78,26.09,44.11,6.95,10.19,3.78,13.46
470,2005-10-20,27.94,25.43,43.28,6.52,9.85,3.62,13.05
471,2005-10-21,29.16,26.4,43.86,6.83,10.19,3.69,13.47
472,2005-10-24,30.31,26.63,44.99,6.74,10.45,3.8,13.6
473,2005-10-25,31.16,27.06,45.66,7.15,10.68,3.98,13.64
474,2005-10-26,30.19,26.2,44.09,6.79,10.37,3.82,13.4
475,2005-10-27,25.8,26.32,43.95,6.85,10.38,3.77,13.41
476,2005-10-28,24.64,27.2,44.13,6.86,10.59,3.82,13.41
477,2005-10-31,25.77,25.25,42.6,6.98,10.45,3.77,13.2
478,2005-11-01,26.33,25.04,42.53,6.97,10.35,3.72,13.13
479,2005-11-02,26.85,25.4,43.17,7.21,10.64,3.87,13.62
480,2005-11-03,26.12,24.99,42.51,6.89,10.4,3.85,13.36
481,2005-11-04,25.87,24.92,42.58,6.87,10.3,3.78,13.32
482,2005-11-07,25.36,25.22,43.01,6.83,10.36,3.77,13.4
483,2005-11-08,25.83,25.24,42.7,6.72,10.53,3.73,13.47
484,2005-11-09,27.26,25.83,44.13,6.85,11.1,4.01,14.17
485,2005-11-10,27.19,25.56,43.52,6.73,11.02,3.9,14.14
486,2005-11-11,27.97,26.11,44.31,6.89,11.68,4.07,14.83
487,2005-11-14,27.22,25.66,43.67,6.84,11.64,3.97,14.55
488,2005-11-15,26.87,25.27,43.04,6.74,11.64,3.88,13.48
489,2005-11-16,27.7,26.49,46.05,7.27,12.55,4.21,14.94
490,2005-11-17,28.89,26.9,46.86,7.61,12.8,4.42,15.31
491,2005-11-18,28.28,26.8,46.33,7.48,12.58,4.43,15.49
492,2005-11-21,28.75,27.43,47.2,7.74,13.07,4.59,15.97
493,2005-11-22,28.76,27.81,47.22,7.81,13.21,4.49,16.16
494,2005-11-23,27.9,27.14,46.35,7.74,12.67,4.42,15.31
495,2005-11-24,,,,,,,
496,2005-11-25,28.11,27.43,47.06,8.04,13.0,4.54,15.9
497,2005-11-28,28.67,27.19,47.68,7.86,12.93,4.58,15.78
498,2005-11-29,28.73,27.02,47.32,7.87,12.6,4.55,15.59
499,2005-11-30,28.02,26.61,46.12,7.54,12.07,4.31,14.95
500,2005-12-01,29.6,27.08,47.27,7.8,12.63,4.49,15.62
501,2005-12-02,29.0,26.63,46.48,7.73,12.17,4.3,15.38
502,2005-12-05,29.35,26.55,46.84,7.73,12.25,4.22,15.26
503,2005-12-06,30.5,26.99,48.75,7.98,12.53,4.31,15.62
504,2005-12-07,30.33,27.81,49.59,8.07,12.77,4.39,16.28
505,2005-12-08,30.7,28.2,50.28,8.07,13.18,4.32,16.74
506,2005-12-09,30.61,27.77,49.66,8.16,13.0,4.3,16.63
507,2005-12-12,31.22,27.6,50.4,8.18,13.21,4.2,16.92
508,2005-12-13,30.09,27.5,50.58,8.21,12.99,4.04,16.82
509,2005-12-14,28.73,26.84,49.51,8.06,12.59,3.93,16.36
510,2005-12-15,28.56,26.9,49.99,8.14,12.71,3.98,16.38
511,2005-12-16,28.42,27.06,50.5,8.28,12.94,4.05,16.65
512,2005-12-19,27.35,26.84,50.15,8.3,12.93,3.92,16.84
513,2005-12-20,27.44,26.85,49.2,8.2,12.6,3.8,16.25
514,2005-12-21,27.64,27.22,50.45,8.48,12.83,3.92,16.64
515,2005-12-22,28.35,27.12,51.96,8.83,13.25,3.97,17.1
516,2005-12-23,28.2,27.21,51.94,8.87,13.0,4.01,17.11
517,2005-12-26,,,,,,,
518,2005-12-27,28.07,27.32,51.59,8.951,13.02,3.96,17.08
519,2005-12-28,28.77,27.55,53.4,9.29,13.19,4.05,17.45
520,2005-12-29,29.01,28.3,53.69,9.38,13.34,4.06,17.79
521,2005-12-30,28.3,27.87,53.4,9.22,13.05,4.0,17.63
522,2006-01-02,,,,,,,
523,2006-01-03,29.56,28.82,57.14,9.89,13.95,4.28,19.27
524,2006-01-04,30.56,29.6,58.04,9.93,14.13,4.32,19.18
525,2006-01-05,29.97,29.25,56.66,9.78,13.7,4.28,18.66
526,2006-01-06,30.85,30.06,57.7,10.22,14.35,4.37,19.65
527,2006-01-09,31.31,30.0,58.51,10.14,14.04,4.35,19.33
528,2006-01-10,30.99,29.57,58.25,9.99,14.25,4.31,19.2
529,2006-01-11,30.08,29.19,58.49,10.14,14.48,4.35,19.36
530,2006-01-12,28.66,29.14,57.96,10.12,14.08,4.18,18.58
531,2006-01-13,29.71,29.77,59.87,10.36,14.95,4.39,19.65
532,2006-01-16,,,,,,,
533,2006-01-17,29.57,29.85,59.09,10.43,15.21,4.27,20.04
534,2006-01-18,29.1,29.12,58.22,10.18,14.62,4.1699,19.92
535,2006-01-19,28.49,30.35,58.05,10.46,15.47,4.33,20.68
536,2006-01-20,26.9,30.0,56.59,10.57,15.65,4.32,20.31
537,2006-01-23,26.39,29.85,57.21,10.59,15.99,4.21,20.6
538,2006-01-24,26.74,29.86,56.97,10.47,15.88,4.22,20.68
539,2006-01-25,27.14,29.96,58.1,10.6,16.61,4.41,21.45
540,2006-01-26,28.0,29.95,58.74,10.85,16.94,4.89,21.62
541,2006-01-27,27.21,29.95,59.2,10.85,16.93,4.87,21.76
542,2006-01-30,27.0,30.31,60.91,11.21,17.39,5.22,22.41
543,2006-01-31,27.72,31.46,61.8,11.54,18.63,5.18,23.58
544,2006-02-01,26.87,30.98,61.95,11.49,18.51,5.33,24.02
545,2006-02-02,26.72,30.41,61.21,11.28,18.21,5.35,23.93
546,2006-02-03,26.68,29.6,59.62,10.96,17.79,5.14,22.4
547,2006-02-06,27.03,30.31,60.48,11.09,18.71,5.25,23.83
548,2006-02-07,25.46,29.0,56.27,10.16,16.9,4.87,21.68
549,2006-02-08,25.87,28.74,55.7,10.07,17.18,5.0,22.0
550,2006-02-09,26.13,28.82,56.53,10.18,17.33,5.14,22.86
551,2006-02-10,25.63,28.53,54.8,9.79,16.29,5.01,22.51
552,2006-02-13,24.53,28.07,54.09,9.55,14.97,4.82,21.58
553,2006-02-14,25.22,28.67,55.16,9.96,14.98,4.96,21.57
554,2006-02-15,24.97,28.03,54.82,9.96,14.53,4.86,20.91
555,2006-02-16,25.06,28.53,56.2,9.42,14.96,4.97,21.31
556,2006-02-17,25.85,28.65,56.21,9.56,15.69,5.14,22.58
557,2006-02-20,,,,,,,
558,2006-02-21,26.96,28.7,56.83,9.43,15.8,5.51,22.94
559,2006-02-22,27.33,28.94,57.48,9.49,15.66,5.73,23.03
560,2006-02-23,26.86,27.38,56.56,9.28,15.0,5.51,22.54
561,2006-02-24,27.96,28.04,58.1,9.7,15.32,5.72,23.18
562,2006-02-27,27.0,27.36,54.78,9.34,14.58,5.49,22.48
563,2006-02-28,26.22,27.37,52.92,9.2,13.99,5.54,22.23
564,2006-03-01,26.7,27.51,52.97,9.52,14.33,5.7,23.2
565,2006-03-02,27.23,28.18,54.15,10.2,14.9,6.08,21.57
566,2006-03-03,25.9,28.06,53.17,9.9,14.33,6.04,20.73
567,2006-03-06,24.36,27.5,50.83,9.43,13.63,5.75,19.65
568,2006-03-07,24.66,27.0,49.82,9.17,13.25,5.69,19.0
569,2006-03-08,24.76,26.47,49.57,9.24,12.82,5.33,18.7
570,2006-03-09,24.64,25.65,47.79,8.99,12.9,5.44,18.71
571,2006-03-10,24.59,26.13,48.61,9.19,12.97,5.71,19.0
572,2006-03-13,23.71,26.3,48.78,9.28,13.27,5.85,19.26
573,2006-03-14,24.15,26.49,49.68,9.58,13.76,5.85,19.8
574,2006-03-15,24.16,26.65,50.1,9.81,14.27,5.79,20.22
575,2006-03-16,24.09,26.6,50.0,9.74,13.99,5.64,19.76
576,2006-03-17,24.3,26.63,49.86,9.48,14.03,5.72,20.01
577,2006-03-20,23.72,26.57,49.22,9.68,13.92,5.69,19.76
578,2006-03-21,23.41,26.18,48.17,9.58,13.89,5.58,19.46
579,2006-03-22,23.15,25.87,48.1,9.69,14.13,5.82,19.72
580,2006-03-23,23.35,25.77,49.24,9.73,14.65,6.08,20.0
581,2006-03-24,23.18,26.19,49.46,10.1,15.36,6.37,20.52
582,2006-03-27,23.7,26.54,50.52,10.41,15.76,6.56,21.03
583,2006-03-28,23.2,26.02,50.03,10.11,15.1,6.34,20.31
584,2006-03-29,25.1,26.7,51.49,10.57,15.83,6.64,21.01
585,2006-03-30,25.09,27.62,52.93,11.04,16.27,6.71,22.18
586,2006-03-31,24.69,27.24,51.89,10.93,15.88,6.56,21.98
587,2006-04-03,25.07,27.74,51.13,10.86,16.39,6.37,22.55
588,2006-04-04,25.46,27.91,51.75,10.91,16.36,6.37,22.5
589,2006-04-05,25.79,28.84,53.23,11.07,16.17,6.65,23.02
590,2006-04-06,25.43,29.69,54.05,11.12,16.11,6.86,23.49
591,2006-04-07,25.92,29.28,52.74,10.85,15.18,6.69,22.95
592,2006-04-10,25.95,29.39,52.9,10.8,15.36,6.66,21.89
593,2006-04-11,24.44,28.62,51.46,10.57,14.79,6.48,21.65
594,2006-04-12,25.05,28.93,52.95,10.76,15.34,6.75,22.96
595,2006-04-13,24.33,28.83,52.87,10.86,15.56,6.8,23.18
596,2006-04-14,,,,,,,
597,2006-04-17,25.4,30.12,56.07,11.54,16.14,6.97,24.0
598,2006-04-18,26.69,30.44,56.91,11.65,16.51,7.16,24.84
599,2006-04-19,28.5,31.11,58.43,12.02,17.55,7.37,25.9
600,2006-04-20,26.49,29.48,55.42,11.21,15.83,6.71,23.85
601,2006-04-21,27.83,30.16,57.55,11.48,16.74,7.06,25.89
602,2006-04-24,27.2,29.88,56.67,11.66,16.63,6.91,24.97
603,2006-04-25,27.5,30.23,56.9,11.9,16.27,6.86,25.08
604,2006-04-26,29.07,30.56,58.11,12.11,16.7,6.92,25.7
605,2006-04-27,27.57,29.58,56.72,11.79,16.04,6.61,24.43
606,2006-04-28,30.39,30.48,58.36,12.25,16.8,6.98,25.41
607,2006-05-01,29.95,31.0,57.95,12.47,16.65,6.88,25.39
608,2006-05-02,29.24,31.19,57.68,12.83,16.94,6.31,25.74
609,2006-05-03,27.91,31.03,56.08,12.59,16.72,6.2,25.35
610,2006-05-04,28.43,33.08,56.64,12.6,17.11,6.36,25.07
611,2006-05-05,29.0,34.21,56.43,12.28,16.21,6.21,24.2
612,2006-05-08,28.8,33.97,55.73,12.12,15.85,6.04,23.42
613,2006-05-09,31.06,34.87,57.93,12.7,16.81,6.32,24.9
614,2006-05-10,31.25,35.23,58.3,12.67,16.82,6.18,25.4
615,2006-05-11,30.19,34.47,58.13,12.68,16.21,6.0,26.33
616,2006-05-12,28.93,33.6,56.31,12.28,15.36,5.61,24.76
617,2006-05-15,27.3,32.24,54.31,11.43,14.05,5.17,23.2
618,2006-05-16,27.95,32.27,53.48,11.46,13.88,5.11,22.53
619,2006-05-17,26.85,30.92,52.01,11.1,13.57,4.97,22.57
620,2006-05-18,26.1,30.54,50.97,10.83,13.7,4.8,22.47
621,2006-05-19,25.24,30.56,51.07,10.84,13.75,4.68,21.33
622,2006-05-22,24.73,30.77,50.84,10.63,13.29,4.71,20.55
623,2006-05-23,26.26,31.13,51.17,10.96,14.2,4.78,20.69
624,2006-05-24,25.03,30.06,49.53,10.54,13.44,4.54,19.82
625,2006-05-25,26.45,30.82,52.08,10.97,14.46,4.7,21.09
626,2006-05-26,26.42,30.87,52.3,10.98,14.24,4.75,21.28
627,2006-05-29,,,,,,,
628,2006-05-30,26.13,30.68,51.4,10.88,13.8,4.67,20.69
629,2006-05-31,25.77,30.61,52.15,10.99,14.34,4.78,21.91
630,2006-06-01,26.55,30.63,51.67,11.0,14.17,4.89,21.3
631,2006-06-02,27.5,30.69,53.3,11.34,14.44,5.11,21.02
632,2006-06-05,27.59,30.08,52.48,10.97,14.21,4.84,20.59
633,2006-06-06,27.43,29.45,51.38,10.63,14.13,4.69,19.58
634,2006-06-07,27.51,28.8,50.34,10.29,13.53,4.62,19.13
635,2006-06-08,26.81,28.17,49.77,9.95,13.4,4.7,18.46
636,2006-06-09,26.5,28.13,49.52,9.88,13.42,4.61,18.29
637,2006-06-12,25.24,27.62,48.52,9.56,12.94,4.32,17.69
638,2006-06-13,24.07,26.89,47.72,9.07,12.22,3.95,16.46
639,2006-06-14,25.03,27.2,48.59,9.19,12.52,4.12,16.94
640,2006-06-15,26.11,28.04,50.51,9.86,13.27,4.37,17.94
641,2006-06-16,26.12,27.72,50.06,9.71,13.16,4.34,18.09
642,2006-06-19,25.26,27.22,49.16,9.29,12.57,4.12,17.28
643,2006-06-20,24.92,27.64,49.5,9.35,13.06,4.2,18.07
644,2006-06-21,26.37,28.32,50.52,9.88,13.96,4.43,19.51
645,2006-06-22,26.24,27.88,49.51,9.75,14.42,4.29,20.35
646,2006-06-23,26.07,28.2,49.88,10.08,14.7,4.39,20.4
647,2006-06-26,26.18,28.37,50.34,10.03,14.93,4.39,20.99
648,2006-06-27,25.05,27.81,49.31,9.7,14.31,4.23,20.58
649,2006-06-28,24.81,27.8,49.23,9.56,14.43,4.24,20.72
650,2006-06-29,26.38,29.28,52.19,10.33,15.56,4.53,22.5
651,2006-06-30,27.28,29.6,52.93,10.89,16.29,4.81,22.9
652,2006-07-03,28.7,30.5,55.52,11.5,17.1,4.99,23.89
653,2006-07-04,,,,,,,
654,2006-07-05,27.6,30.02,55.09,10.99,16.03,4.91,23.15
655,2006-07-06,27.31,30.17,55.08,11.42,16.4,4.92,23.63
656,2006-07-07,26.61,30.11,54.43,10.97,15.99,4.7,23.51
657,2006-07-10,26.45,30.07,54.44,10.9,15.82,4.67,23.58
658,2006-07-11,27.1,30.55,55.5,11.38,16.47,4.88,24.1
659,2006-07-12,27.07,30.26,55.29,11.41,16.28,4.9,23.9
660,2006-07-13,25.89,29.34,54.11,10.94,15.45,4.75,22.95
661,2006-07-14,26.21,30.34,54.96,11.27,15.66,4.88,23.14
662,2006-07-17,25.14,29.47,52.76,10.83,14.96,4.64,23.35
663,2006-07-18,25.18,29.05,52.42,10.8,14.79,4.47,22.7
664,2006-07-19,26.21,29.89,53.82,11.32,15.49,4.72,23.5
665,2006-07-20,25.71,28.71,52.0,11.01,14.34,4.49,22.12
666,2006-07-21,25.58,28.28,50.7,10.53,13.75,4.41,20.61
667,2006-07-24,26.46,28.52,51.02,11.07,14.08,4.53,20.89
668,2006-07-25,27.11,29.38,52.28,11.3,14.38,4.6,21.04
669,2006-07-26,27.93,29.98,53.03,11.45,14.59,4.63,21.13
670,2006-07-27,28.5,29.6,50.53,11.23,14.2,4.59,20.45
671,2006-07-28,28.97,30.53,51.52,11.54,14.65,4.74,21.19
672,2006-07-31,29.11,30.8,51.23,11.58,14.3,4.78,20.85
673,2006-08-01,29.86,31.45,52.3,12.07,14.3,5.05,21.74
674,2006-08-02,30.79,32.2,52.79,12.16,14.5,5.33,22.81
675,2006-08-03,29.3,31.83,52.39,11.76,14.12,5.38,21.73
676,2006-08-04,29.5,31.84,52.27,12.02,13.95,5.42,21.14
677,2006-08-07,30.08,32.17,52.6,12.24,13.88,5.33,21.37
678,2006-08-08,29.36,32.11,51.92,12.32,13.71,5.26,21.1
679,2006-08-09,29.87,32.79,53.42,12.98,13.76,5.42,21.46
680,2006-08-10,29.02,31.9,52.87,12.66,13.66,5.27,21.38
681,2006-08-11,28.0,31.17,51.75,12.37,13.31,5.14,20.65
682,2006-08-14,27.71,30.51,50.85,12.21,13.21,5.1,19.99
683,2006-08-15,27.82,31.02,50.69,12.47,13.56,5.25,20.12
684,2006-08-16,28.2,31.47,51.04,12.71,14.02,5.24,20.15
685,2006-08-17,27.79,30.95,50.72,12.57,13.65,5.14,19.56
686,2006-08-18,27.8,31.66,50.71,12.33,13.66,5.12,19.33
687,2006-08-21,29.17,33.0,52.55,13.3,14.44,5.37,20.53
688,2006-08-22,29.36,33.41,52.74,13.45,14.47,5.41,20.57
689,2006-08-23,28.44,33.48,52.91,13.88,14.1,5.31,20.5
690,2006-08-24,28.01,32.77,51.71,13.48,13.81,5.36,20.26
691,2006-08-25,27.96,33.11,52.51,13.61,13.9,5.3,20.44
692,2006-08-28,26.92,32.57,51.39,13.31,13.73,5.07,19.88
693,2006-08-29,26.82,32.9,50.97,13.32,13.69,5.12,19.83
694,2006-08-30,27.27,32.79,51.53,13.36,14.0,5.14,20.13
695,2006-08-31,27.95,33.48,51.25,14.02,13.75,5.43,19.88
696,2006-09-01,28.19,33.43,51.11,14.31,13.95,5.56,20.33
697,2006-09-04,,,,,,,
698,2006-09-05,29.03,34.04,51.94,14.99,14.5,5.75,21.96
699,2006-09-06,28.6,33.55,50.91,15.01,14.22,5.61,21.64
700,2006-09-07,28.21,32.44,49.18,14.07,13.48,5.36,20.51
701,2006-09-08,28.37,31.37,48.19,13.74,12.99,5.12,19.6
702,2006-09-11,26.6,29.58,45.57,12.48,12.2,4.8,18.18
703,2006-09-12,25.94,29.31,45.23,12.79,12.22,4.74,17.91
704,2006-09-13,27.02,29.69,45.74,12.59,12.42,4.88,17.96
705,2006-09-14,26.28,28.46,44.14,11.88,11.99,4.58,17.32
706,2006-09-15,26.94,29.08,44.15,11.92,12.25,4.56,17.59
707,2006-09-18,27.67,30.0,44.82,12.43,12.7,4.68,18.06
708,2006-09-19,26.79,28.76,43.38,11.79,12.1,4.63,17.56
709,2006-09-20,27.04,28.35,43.19,11.73,12.05,4.61,17.6
710,2006-09-21,27.52,29.06,43.83,11.81,12.03,4.62,17.48
711,2006-09-22,27.44,29.29,43.78,11.91,12.65,4.57,17.87
712,2006-09-25,27.29,29.1,43.08,11.54,12.68,4.5,17.76
713,2006-09-26,27.66,30.25,44.01,11.95,13.27,4.64,18.39
714,2006-09-27,28.19,31.01,43.14,12.36,13.39,4.74,18.64
715,2006-09-28,27.54,30.83,43.33,12.5,13.35,4.74,18.3
716,2006-09-29,27.0,30.72,42.75,12.52,12.93,4.71,17.84
717,2006-10-02,26.28,30.88,43.21,12.51,13.44,4.67,18.52
718,2006-10-03,25.05,28.55,40.89,11.58,12.81,4.35,17.43
719,2006-10-04,24.35,28.84,40.83,11.6,13.58,4.39,17.91
720,2006-10-05,25.05,29.32,41.83,11.98,14.01,4.61,18.05
721,2006-10-06,24.59,29.16,41.53,11.68,13.79,4.47,17.86
722,2006-10-09,24.46,29.27,41.26,11.41,13.85,4.48,17.7
723,2006-10-10,25.06,29.22,41.81,11.69,13.99,4.48,17.75
724,2006-10-11,25.15,28.41,41.09,11.26,13.79,4.45,17.2
725,2006-10-12,26.0,29.12,41.83,11.51,14.34,4.59,17.39
726,2006-10-13,26.15,29.79,43.23,12.38,14.31,4.8,17.56
727,2006-10-16,26.34,30.21,43.57,12.47,14.46,4.66,17.45
728,2006-10-17,26.05,30.1,43.24,12.44,14.3,4.72,17.29
729,2006-10-18,25.67,29.8,42.21,12.01,14.08,4.59,16.96
730,2006-10-19,25.76,30.67,43.33,12.58,14.59,4.79,17.3
731,2006-10-20,25.25,30.02,42.46,12.23,14.17,4.66,16.96
732,2006-10-23,25.58,30.35,43.25,12.3,14.42,4.73,17.01
733,2006-10-24,25.69,30.17,43.63,12.3,14.57,4.87,17.14
734,2006-10-25,26.24,30.67,44.63,12.53,15.25,4.93,17.78
735,2006-10-26,26.08,30.47,44.65,12.52,14.9,4.79,17.51
736,2006-10-27,25.83,29.91,44.32,12.72,14.52,4.78,16.73
737,2006-10-30,25.7,30.24,44.5,12.8,14.55,4.82,16.5
738,2006-10-31,25.85,31.0,45.27,13.2,15.54,4.9,16.76
739,2006-11-01,26.38,30.99,45.78,13.04,15.55,4.82,16.95
740,2006-11-02,26.8,30.87,45.91,13.16,15.72,4.85,17.29
741,2006-11-03,26.98,30.87,46.15,13.26,15.83,4.91,17.47
742,2006-11-06,26.5,29.99,45.84,12.01,15.58,4.91,17.62
743,2006-11-07,27.0,30.16,45.69,11.7,15.67,5.08,18.02
744,2006-11-08,26.97,29.42,45.1,11.81,15.34,5.02,17.76
745,2006-11-09,27.74,30.04,46.85,12.46,15.98,5.23,18.55
746,2006-11-10,27.23,29.42,45.77,12.14,15.68,5.17,17.93
747,2006-11-13,27.3,29.47,45.52,12.28,15.65,5.2,17.8
748,2006-11-14,27.01,29.19,44.83,12.01,15.52,5.14,17.59
749,2006-11-15,27.64,29.31,45.57,12.09,15.6,5.19,17.51
750,2006-11-16,26.81,28.46,44.24,11.48,14.92,4.97,16.77
751,2006-11-17,27.04,28.46,44.2,11.47,14.83,5.02,16.73
752,2006-11-20,26.81,28.34,44.03,11.31,15.02,4.99,16.88
753,2006-11-21,27.27,29.09,45.11,11.64,15.66,5.15,17.28
754,2006-11-22,27.59,29.05,44.88,11.57,15.8,5.16,17.3
755,2006-11-23,,,,,,,
756,2006-11-24,27.8399,29.75,45.55,11.85,16.48,5.27,17.43
757,2006-11-27,28.17,29.64,45.64,12.0,16.82,5.17,17.6
758,2006-11-28,28.07,30.16,45.86,12.02,17.21,5.22,18.15
759,2006-11-29,28.05,30.26,45.73,12.07,16.92,5.18,18.18
760,2006-11-30,28.54,31.44,46.91,12.53,16.96,5.45,19.13
761,2006-12-01,28.28,31.2,46.84,12.41,16.54,5.37,19.03
762,2006-12-04,28.4,31.5,47.19,12.69,16.68,5.43,19.42
763,2006-12-05,28.17,30.95,47.16,12.69,16.39,5.35,18.95
764,2006-12-06,28.2,30.41,46.46,12.39,15.9,5.3,18.52
